BranchID,Application_Date,Loan_SubType,Loan_Purpose,Loan_Type,Requested_LoanAmount,Approved_LoanAmount,Funded_LoanAmount,Loan_Status,Declined Date,Deciding Date,Approved Date,Funded Date,Borrower_Type,Applicant_State,Credit_Score,Type_ofVehicle,Value_ofAsset,LTV_Ratio,Loan_Class,Loan_Tier,Loan_Term,Monthly_Income,Monthly_debt,DTI_Ratio,Monthly_LoanPayment,Age_of_Employment_in_Months,Age_of_Employment_in_Years,Denial Reasons
445,6/8/2022,Auto Refinance,VEHICLE,Refinance,16697.77,1673.77,,DECLINED,6/24/2022,6/24/2022,,,P,TX,655,CAR,20575,0,4 YR USED,1.tov-Vehicle T3,36,3,1,44.619,0,53,4.42,"Application Incomplete
"
103,6/8/2022,Auto Refinance,VEHICLE,Refinance,15174.27,1527.27,1527.27,APPROVED,,6/8/2022,6/8/2022,,P,TX,632,CAR,23125,0,5 YR USED,1.tov-Vehicle T3,48,3,1,38.184,380.49,44,3.67,
926,6/8/2022,New Vehicle Loan,VEHICLE,Dealer Purchase,34,289,289,APPROVED,,6/9/2022,6/9/2022,6/10/2022,C,NM,664,CAR,24745,0,72 MO NEW,,72,8,2,26.301,489.43,168,14,
926,6/8/2022,New Vehicle Loan,VEHICLE,Dealer Purchase,34,289,289,APPROVED,,6/9/2022,6/9/2022,6/10/2022,P,NM,681,CAR,24745,0,72 MO NEW,1.tov-Vehicle T3,72,8,2,26.301,489.43,124,10.33,
367,6/8/2022,Auto Refinance,VEHICLE,Refinance,7,6853.73,6822.75,APPROVED,6/9/2022,6/14/2022,6/14/2022,,P,TX,692,CAR,21275,0,5 YR USED,1.tov-Vehicle T3,48,3,830.39,26.386,172.02,12,1,
835,6/8/2022,Auto Refinance,VEHICLE,Refinance,2574.36,25158.71,25583.61,APPROVED,,6/24/2022,6/24/2022,,C,TX,677,CAR,32400,0,1 YR USED/REFI 72 MO,,72,6,798.32,12.37,437.74,288,24,
835,6/8/2022,Auto Refinance,VEHICLE,Refinance,2574.36,25158.71,25583.61,APPROVED,,6/24/2022,6/24/2022,,P,TX,667,CAR,32400,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T3,72,6,798.32,12.37,437.74,3,0.25,
927,6/8/2022,Auto Refinance,VEHICLE,Refinance,12674.64,1288.97,1288.97,APPROVED,6/8/2022,6/10/2022,6/10/2022,6/10/2022,P,AZ,683,CAR,19575,0,5 YR USED,1.tov-Vehicle T3,48,3,431.47,11.744,321.11,46,3.83,Income insufficient for amount of credit requested
103,6/8/2022,Auto Refinance,VEHICLE,Refinance,25894,25567.5,25567.5,APPROVED,,6/10/2022,6/10/2022,6/10/2022,P,TX,632,CAR,29075,0,3 YR USED,1.tov-Vehicle T3,66,2,515.5,17.762,475.97,16,1.33,
843,6/9/2022,Auto Refinance,VEHICLE,Refinance,36835.99,36868.99,,DECLINED,6/10/2022,6/10/2022,6/10/2022,,C,TX,645,CAR,41300,0,60 MO NEW,,66,4,734.45,15.324,0,120,10,Limited credit experience or no credit file
843,6/9/2022,Auto Refinance,VEHICLE,Refinance,36835.99,36868.99,,DECLINED,6/10/2022,6/10/2022,6/10/2022,,P,TX,730,CAR,41300,0,60 MO NEW,1.tov-Vehicle T4,66,4,734.45,15.324,0,0,0,Limited credit experience or no credit file
317,6/9/2022,Auto Refinance,VEHICLE,Refinance,16235.45,16162.45,16162.45,APPROVED,,6/14/2022,6/14/2022,,P,TX,722,CAR,19625,0,5 YR USED,1.tov-Vehicle T2,48,3,1,39.766,393.03,30,2.5,
626,6/9/2022,Auto Refinance,VEHICLE,Refinance,51539.9,51572.9,,DECLINED,6/10/2022,6/10/2022,,,P,TX,666,CAR,52445,0,4 YR USED,1.tov-Vehicle T3,54,6,1,16.551,0,90,7.5,NOT PROCEEDING
816,6/9/2022,Auto Refinance,VEHICLE,Refinance,56218.31,56255.75,56255.75,APPROVED,,6/10/2022,6/10/2022,6/10/2022,P,TX,768,CAR,44300,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T1,72,6,1,25.627,895.15,12,1,
862,6/9/2022,Auto Refinance,VEHICLE,Refinance,22648.77,2145,2145,APPROVED,6/10/2022,6/16/2022,6/16/2022,6/16/2022,P,TX,678,CAR,21450,0,5 YR USED,1.tov-Vehicle T3,48,2,1,38.628,537.3,72,6,"Income insufficient for amount of credit requested
Value or type of collateral not sufficient"
418,6/9/2022,Auto Refinance,VEHICLE,Refinance,183,18346.97,18346.97,APPROVED,,6/10/2022,6/10/2022,6/10/2022,P,TX,760,CAR,24300,0,5 YR USED,1.tov-Vehicle T1,48,3,1,45.93,439.37,180,15,
781,6/9/2022,Used Vehicle Loan,VEHICLE,Dealer Purchase,13455.77,13455.77,13455.77,APPROVED,,6/10/2022,6/10/2022,,P,TX,627,CAR,23050,0,2 YR USED,1.tov-Vehicle T3,60,7,1,14.148,266.77,60,5,
648,6/9/2022,Auto Refinance,VEHICLE,Refinance,24,2434.57,2434.57,APPROVED,,6/10/2022,6/10/2022,,P,TX,781,CAR,24775,0,3 YR USED,1.tov-Vehicle T1,66,3,1,35.838,368.8,88,7.33,
486,6/9/2022,Used Vehicle Loan,VEHICLE,Dealer Purchase,52,56,56,APPROVED,,6/10/2022,6/10/2022,6/10/2022,P,TX,708,CAR,41525,0,2 YR USED,1.tov-Vehicle T2,66,7,3,46.739,893.25,127,10.58,
103,6/9/2022,Auto Refinance,VEHICLE,Refinance,291,2113.58,2113.58,APPROVED,,6/10/2022,6/10/2022,6/10/2022,C,AZ,696,CAR,28000,0,2 YR USED,,66,8,545.13,6.395,386.59,0,0,
103,6/9/2022,Auto Refinance,VEHICLE,Refinance,291,2113.58,2113.58,APPROVED,,6/10/2022,6/10/2022,6/10/2022,P,AZ,743,CAR,28000,0,2 YR USED,1.tov-Vehicle T3,66,8,545.13,6.395,386.59,175,14.58,
691,6/10/2022,Auto Refinance,VEHICLE,Refinance,25,24326.11,24326.11,APPROVED,6/10/2022,6/14/2022,6/14/2022,6/14/2022,P,NM,652,CAR,25550,0,3 YR USED,1.tov-Vehicle T3,66,7,2,35.622,450.47,94,7.83,Income insufficient for amount of credit requested
830,6/10/2022,Auto Refinance,VEHICLE,Refinance,4219.84,42142.84,,DECLINED,7/6/2022,7/6/2022,,,P,TX,637,CAR,46025,0,3 YR USED,1.tov-Vehicle T3,66,7,2,30.624,0,48,4,"Application Incomplete
"
670,6/10/2022,Auto Refinance,VEHICLE,Refinance,241.76,24136.26,,DECLINED,6/24/2022,6/24/2022,,,P,TX,757,CAR,24650,0,2 YR USED,1.tov-Vehicle T1,66,6,3,47.504,0,29,2.42,"Application Incomplete
"
425,6/10/2022,Auto Refinance,VEHICLE,Refinance,16,21742.19,21742.19,APPROVED,,6/10/2022,6/10/2022,6/10/2022,P,TX,825,CAR,26850,0,3 YR USED,1.tov-Vehicle T1,66,6,1,26.617,380.94,360,30,
102,6/10/2022,Auto Refinance,VEHICLE,Refinance,75,6,6,APPROVED,,6/18/2022,6/18/2022,,C,TX,807,CAR,12600,0,TOKEN COLLATERAL,,30,8,3,42.56,236.67,12,1,
102,6/10/2022,Auto Refinance,VEHICLE,Refinance,75,6,6,APPROVED,,6/18/2022,6/18/2022,,P,TX,651,CAR,12600,0,TOKEN COLLATERAL,1.tov-Vehicle T1,30,8,3,42.56,236.67,72,6,
837,6/10/2022,Auto Refinance,VEHICLE,Refinance,15291.33,15326.83,15326.83,APPROVED,,6/15/2022,6/15/2022,6/15/2022,P,TX,675,CAR,24125,0,3 YR USED,1.tov-Vehicle T4,66,5,1,33.414,303.4,42,3.5,
852,6/10/2022,Auto Refinance,VEHICLE,Refinance,276,27158.52,27158.52,APPROVED,,6/10/2022,6/10/2022,6/10/2022,P,TX,630,CAR,32600,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T3,72,46,461.55,1.003,461.97,12,1,
536,6/10/2022,Auto Refinance,VEHICLE,Refinance,22,21712.63,21712.63,APPROVED,,6/13/2022,6/13/2022,6/13/2022,P,TX,640,CAR,32100,0,3 YR USED,1.tov-Vehicle T3,66,3,1,34.156,402.12,28,2.33,
310,6/10/2022,Auto Refinance,VEHICLE,Refinance,15,16496.93,16496.93,APPROVED,,6/10/2022,6/10/2022,6/10/2022,P,TX,736,CAR,30200,0,6-10 YR USED,1.tov-Vehicle T2,36,4,623.74,14.97,532.55,42,3.5,
455,6/10/2022,Auto Refinance,VEHICLE,Refinance,19,2443.39,2443.39,APPROVED,,6/10/2022,6/10/2022,6/10/2022,P,TX,633,CAR,36850,0,3 YR USED,1.tov-Vehicle T3,66,4,444.77,10.133,445.24,168,14,
103,6/10/2022,Auto Refinance,VEHICLE,Refinance,1,12693.34,12693.34,APPROVED,,6/10/2022,6/10/2022,6/10/2022,P,TX,738,CAR,17275,0,6-10 YR USED,1.tov-Vehicle T2,36,5,409.15,7.014,409.95,30,2.5,
118,6/10/2022,Other Secured Loan,VEHICLE,Refinance,6,628,628,APPROVED,,6/22/2022,6/22/2022,6/22/2022,P,TX,744,CAR,9700,0,6-10 YR USED,1.tov-Vehicle T2,36,5,1,34.485,195.86,12,1,
655,6/10/2022,Auto Refinance,VEHICLE,Refinance,13,1354.19,1354.19,APPROVED,,6/13/2022,6/13/2022,6/13/2022,P,TX,710,CAR,16300,0,4 YR USED,1.tov-Vehicle T2,54,3,932.97,28.707,280.5,108,9,
891,6/10/2022,New Vehicle Loan,VEHICLE,Dealer Purchase,32159.96,32159.96,32159.96,APPROVED,,6/13/2022,6/13/2022,6/13/2022,P,TX,813,CAR,26695,0,72 MO NEW,1.tov-Vehicle T1,72,4,2,49.367,509.62,204,17,
103,6/10/2022,Auto Refinance,VEHICLE,Private Party Purchase,4,483.1,483.1,APPROVED,,6/22/2022,6/22/2022,6/22/2022,P,AZ,631,CAR,9300,0,TOKEN COLLATERAL,1.tov-Vehicle T3,30,5,1,32.424,191.33,39,3.25,
848,6/11/2022,Auto Refinance,VEHICLE,Refinance,53,53974.34,53974.34,APPROVED,6/11/2022,6/13/2022,6/13/2022,6/13/2022,P,TX,642,CAR,46575,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T3,72,2,1,41.292,917.69,36,3,Income insufficient for amount of credit requested
103,6/11/2022,Auto Refinance,VEHICLE,Refinance,1,1396.32,1396.32,APPROVED,,6/13/2022,6/13/2022,6/13/2022,P,TX,663,CAR,18125,0,6-10 YR USED,1.tov-Vehicle T3,36,2,1,47.367,343.73,12,1,
848,6/11/2022,Auto Refinance,VEHICLE,Refinance,63,6295.89,6295.89,APPROVED,,6/13/2022,6/13/2022,6/13/2022,P,TX,776,CAR,51425,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T1,72,5,2,42.884,1007.62,84,7,
853,6/11/2022,Auto Refinance,VEHICLE,Refinance,42,4725.85,4725.85,APPROVED,,6/13/2022,6/13/2022,6/13/2022,P,TX,719,CAR,49375,0,3 YR USED,1.tov-Vehicle T2,66,8,2,32.094,839.05,248,20.67,
808,6/11/2022,Used Vehicle Loan,VEHICLE,Refinance,13,12634.25,12634.25,APPROVED,,6/13/2022,6/13/2022,6/18/2022,P,TX,695,CAR,18500,0,6-10 YR USED,1.tov-Vehicle T3,36,2,540.72,22.037,417.3,24,2,
810,6/11/2022,Auto Refinance,VEHICLE,Refinance,145,15992.61,15992.61,APPROVED,6/17/2022,6/17/2022,6/17/2022,6/17/2022,P,TX,734,CAR,28825,0,3 YR USED,1.tov-Vehicle T2,66,11,542.11,4.892,284.56,30,2.5,"Application Incomplete
"
841,6/11/2022,Auto Refinance,VEHICLE,Refinance,3,2454.23,2454.23,APPROVED,,6/13/2022,6/13/2022,6/13/2022,P,TX,712,CAR,29350,0,60 MO NEW,1.tov-Vehicle T2,66,1,426.5,41.408,426.94,12,1,
845,6/11/2022,Auto Refinance,VEHICLE,Refinance,9,8874.76,8874.76,APPROVED,,6/13/2022,6/13/2022,6/13/2022,P,TX,787,CAR,15350,0,5 YR USED,1.tov-Vehicle T4,48,4,1,42.489,234.84,36,3,
860,6/11/2022,Other Secured Loan,VEHICLE,Refinance,1,6,6,APPROVED,,6/13/2022,6/13/2022,,P,TX,758,CAR,15050,0,TOKEN COLLATERAL,1.tov-Vehicle T1,30,3,1,41.286,234.22,120,10,
418,6/11/2022,Auto Refinance,VEHICLE,Refinance,31,31156.16,31156.16,APPROVED,,6/13/2022,6/13/2022,6/14/2022,P,TX,629,CAR,33275,0,2 YR USED,1.tov-Vehicle T3,66,2,602.5,22.486,572.96,61,5.08,
388,6/11/2022,Auto Refinance,VEHICLE,Refinance,18,18588.41,18588.41,APPROVED,,6/13/2022,6/13/2022,6/13/2022,C,TX,696,CAR,23300,0,4 YR USED,,54,8,1,23.942,411,144,12,
388,6/11/2022,Auto Refinance,VEHICLE,Refinance,18,18588.41,18588.41,APPROVED,,6/13/2022,6/13/2022,6/13/2022,P,TX,621,CAR,23300,0,4 YR USED,1.tov-Vehicle T3,54,8,1,23.942,411,12,1,
409,6/11/2022,Auto Refinance,VEHICLE,Refinance,26,1683.82,1683.82,APPROVED,,6/13/2022,6/13/2022,6/13/2022,P,TX,620,CAR,30150,0,4 YR USED,1.tov-Vehicle T3,54,3,372.7,10.569,373.26,145,12.08,
130,6/13/2022,Auto Refinance,VEHICLE,Refinance,1423.28,143.24,143.24,APPROVED,,6/15/2022,6/15/2022,6/16/2022,P,TX,746,CAR,25025,0,6-10 YR USED,1.tov-Vehicle T2,25,4,1,21.781,465.67,87,7.25,
781,6/13/2022,Auto Refinance,VEHICLE,Refinance,59545,679.2,679.2,APPROVED,,6/14/2022,6/14/2022,6/14/2022,P,TX,639,CAR,52950,0,3 YR USED,1.tov-Vehicle T3,66,5,1,31.657,1125,96,8,
664,6/13/2022,Used Vehicle Loan,VEHICLE,Dealer Purchase,499,5337.9,5337.9,APPROVED,,6/29/2022,6/29/2022,,P,TX,731,CAR,45650,0,3 YR USED,1.tov-Vehicle T2,66,16,3,19.9,900.77,456,38,
659,6/13/2022,Auto Refinance,VEHICLE,Refinance,15,1533,1533,APPROVED,,6/13/2022,6/13/2022,6/13/2022,P,TX,725,CAR,22775,0,4 YR USED,1.tov-Vehicle T2,54,3,831.95,22.084,321.49,12,1,
487,6/13/2022,Auto Refinance,VEHICLE,Refinance,28411.12,28411.12,28411.12,APPROVED,,6/14/2022,6/14/2022,6/14/2022,P,TX,675,CAR,26725,0,3 YR USED,1.tov-Vehicle T3,66,8,1,20.116,526.03,24,2,
668,6/13/2022,Auto Refinance,VEHICLE,Refinance,15858.9,16984.32,16984.32,APPROVED,6/13/2022,6/14/2022,6/14/2022,,P,TX,664,CAR,22250,0,6-10 yr USED,1.tov-Vehicle T3,36,3,1,36.592,561.02,12,1,"Length of employment
Length of employment"
640,6/13/2022,Auto Refinance,VEHICLE,Refinance,13832.43,13865.43,13865.43,APPROVED,,7/5/2022,7/5/2022,7/6/2022,P,TX,N/A,CAR,28885,0,60 MO NEW,1.tov-Vehicle T1,66,2,238.03,9.521,238.46,600,50,
860,6/13/2022,Auto Refinance,VEHICLE,Refinance,13677.9,13852.51,13852.51,APPROVED,,6/17/2022,6/17/2022,6/17/2022,P,TX,649,CAR,16150,0,6-10 YR USED,1.tov-Vehicle T3,36,2,1,40.902,457.73,13,1.08,
318,6/13/2022,Auto Refinance,VEHICLE,Refinance,1377.38,13796.29,13796.29,APPROVED,,6/15/2022,6/15/2022,6/15/2022,P,TX,742,CAR,22025,0,3 YR USED,1.tov-Vehicle T2,60,7,1,25.025,266.47,180,15,
545,6/13/2022,Auto Refinance,VEHICLE,Refinance,26113.1,2525,2525,APPROVED,,6/15/2022,6/15/2022,6/15/2022,P,TX,742,CAR,25025,0,5 YR USED,1.tov-Vehicle T2,48,6,2,34.67,608.21,241,20.08,
122,6/13/2022,Auto Refinance,VEHICLE,Refinance,27987.5,2827.6,2827.6,APPROVED,,6/15/2022,6/15/2022,6/22/2022,C,TX,646,CAR,29400,0,3 YR USED,,66,4,2,49.267,522.26,12,1,
122,6/13/2022,Auto Refinance,VEHICLE,Refinance,27987.5,2827.6,2827.6,APPROVED,,6/15/2022,6/15/2022,6/22/2022,P,TX,634,CAR,29400,0,3 YR USED,1.tov-Vehicle T3,66,4,2,49.267,522.26,1,0.08,
911,6/13/2022,Auto Refinance,VEHICLE,Refinance,2315.8,189,189,APPROVED,,6/16/2022,6/16/2022,6/16/2022,P,AZ,726,CAR,17250,0,3 YR USED,1.tov-Vehicle T4,66,2,791.52,29.682,374.01,14,1.17,
103,6/14/2022,Auto Refinance,VEHICLE,Refinance,15997,1662.55,1662.55,APPROVED,,6/15/2022,6/15/2022,6/15/2022,P,TX,717,CAR,21275,0,5 YR USED,1.tov-Vehicle T2,48,3,758,21.865,390.6,25,2.08,
821,6/14/2022,Other Secured Loan,VEHICLE,Refinance,6,633,633,APPROVED,,7/13/2022,7/13/2022,,P,TX,697,CAR,4575,0,TOKEN COLLATERAL,1.tov-Vehicle T3,30,2,975.01,38.038,242.06,12,1,
852,6/14/2022,Auto Refinance,VEHICLE,Refinance,3,26524.83,26524.83,APPROVED,,6/14/2022,6/14/2022,6/14/2022,P,TX,684,CAR,34625,0,2 YR USED,1.tov-Vehicle T3,66,3,590.79,16.238,485.24,12,1,
103,6/14/2022,Auto Refinance,VEHICLE,Refinance,2,18594.52,18594.52,APPROVED,6/14/2022,6/14/2022,6/14/2022,6/14/2022,P,TX,663,CAR,27725,0,2 YR USED,1.tov-Vehicle T3,66,12,1,15.974,340.31,243,20.25,
421,6/14/2022,Auto Refinance,VEHICLE,Refinance,239,23987.92,23987.92,APPROVED,6/14/2022,6/14/2022,6/14/2022,6/14/2022,C,TX,674,CAR,27875,0,2 YR USED,,66,4,2,47.671,438.88,12,1,"Income insufficient for amount of credit requested
Income insufficient for amount of credit requested"
421,6/14/2022,Auto Refinance,VEHICLE,Refinance,239,23987.92,23987.92,APPROVED,6/14/2022,6/14/2022,6/14/2022,6/14/2022,P,TX,632,CAR,27875,0,2 YR USED,1.tov-Vehicle T3,66,4,2,47.671,438.88,12,1,"Income insufficient for amount of credit requested
Income insufficient for amount of credit requested"
351,6/14/2022,Auto Refinance,VEHICLE,Refinance,56,573.92,573.92,APPROVED,,6/14/2022,6/14/2022,6/14/2022,P,TX,771,CAR,54500,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T1,72,15,3,23.473,912.47,36,3,
120,6/14/2022,Auto Refinance,VEHICLE,Refinance,223,22251.26,22251.26,APPROVED,,6/15/2022,6/15/2022,6/15/2022,P,TX,710,CAR,23225,0,3 YR USED,1.tov-Vehicle T2,66,6,1,24.119,397.89,33,2.75,
690,6/14/2022,Auto Refinance,VEHICLE,Refinance,22,22298.79,22298.79,APPROVED,,6/15/2022,6/15/2022,6/15/2022,P,TX,697,CAR,26000,0,4 YR USED,1.tov-Vehicle T4,54,3,545.25,18.177,520.91,27,2.25,
440,6/14/2022,Auto Refinance,VEHICLE,Refinance,375,37659.35,37659.35,APPROVED,6/21/2022,6/21/2022,6/21/2022,6/21/2022,P,TX,775,CAR,37700,0,4 YR USED,1.tov-Vehicle T2,54,1,876.65,50.211,808.19,289,24.08,"Income insufficient for amount of credit requested
Income insufficient for amount of credit requested"
446,6/14/2022,Auto Refinance,VEHICLE,Refinance,25141.28,25179.68,25179.68,APPROVED,,6/17/2022,6/17/2022,,P,TX,683,CAR,37975,0,2 yr USED,1.tov-Vehicle T3,66,3,973.2,24.554,460.66,60,5,
837,6/14/2022,Auto Refinance,VEHICLE,Refinance,56,532,532,APPROVED,,6/15/2022,6/15/2022,6/15/2022,P,TX,686,CAR,45550,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T3,72,3,1,47.573,904.53,12,1,
496,6/14/2022,Auto Refinance,VEHICLE,Refinance,18125.49,1823.17,1823.17,APPROVED,,6/15/2022,6/15/2022,6/15/2022,C,TX,705,CAR,22350,0,2 YR USED,,66,7,2,32.608,320.35,47,3.92,
496,6/14/2022,Auto Refinance,VEHICLE,Refinance,18125.49,1823.17,1823.17,APPROVED,,6/15/2022,6/15/2022,6/15/2022,P,TX,712,CAR,22350,0,2 YR USED,1.tov-Vehicle T2,66,7,2,32.608,320.35,13,1.08,
545,6/14/2022,Used Vehicle Loan,VEHICLE,Dealer Purchase,2,3343.64,43417.89,APPROVED,6/24/2022,7/11/2022,7/11/2022,,P,TX,686,CAR,32675,0,4 YR USED,1.tov-Vehicle T4,54,3,845.67,21.109,846.16,24,2,"Application Incomplete
"
832,6/14/2022,Used Vehicle Loan,VEHICLE,Dealer Purchase,3,43934.81,43934.81,APPROVED,,7/12/2022,7/12/2022,7/12/2022,P,TX,674,CAR,44175,0,3 YR USED,1.tov-Vehicle T3,66,12,1,16.217,818.56,300,25,
103,6/14/2022,Auto Refinance,VEHICLE,Refinance,295,2188.69,2188.69,APPROVED,,7/14/2022,7/14/2022,,P,TX,670,CAR,25550,0,2 yr USED,1.tov-Vehicle T3,66,4,1,40.252,388.45,51,4.25,
781,6/15/2022,Auto Refinance,VEHICLE,Refinance,884.37,8133.21,8133.21,APPROVED,,6/21/2022,6/21/2022,6/21/2022,P,TX,698,CAR,14825,0,6-10 YR USED,1.tov-Vehicle T4,36,4,278.63,6.131,279.49,12,1,
420,6/15/2022,New Vehicle Loan,VEHICLE,Dealer Purchase,3,4596.66,,APPROVED,,6/17/2022,6/17/2022,6/20/2022,P,TX,676,CAR,48600,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T3,72,3,1,49.375,0,66,5.5,
640,6/15/2022,Auto Refinance,VEHICLE,Refinance,24,24549.66,24549.66,APPROVED,,6/15/2022,6/15/2022,6/15/2022,P,TX,687,CAR,21240,0,60 MO NEW,1.tov-Vehicle T3,66,4,1,32.135,445.53,120,10,
682,6/15/2022,Auto Refinance,VEHICLE,Refinance,2,18633.77,18633.77,APPROVED,,6/15/2022,6/15/2022,6/15/2022,P,TX,771,CAR,21775,0,6-10 YR USED,1.tov-Vehicle T1,36,3,1,47.571,594.5,12,1,
415,6/15/2022,New Vehicle Loan,VEHICLE,Refinance,32,33962.8,33962.8,APPROVED,6/16/2022,6/22/2022,6/22/2022,6/22/2022,P,TX,704,CAR,43150,0,2 YR USED,1.tov-Vehicle T2,66,3,1,33.311,603.79,362,30.17,Income insufficient for amount of credit requested
860,6/15/2022,Auto Refinance,VEHICLE,Refinance,125,12836.23,12836.23,APPROVED,6/15/2022,6/15/2022,6/15/2022,6/15/2022,P,TX,726,CAR,26500,0,6-10 YR USED,1.tov-Vehicle T2,36,7,2,33.52,414.56,66,5.5,Income insufficient for amount of credit requested
837,6/15/2022,Auto Refinance,VEHICLE,Refinance,21412.2,2152.5,2152.5,APPROVED,,6/16/2022,6/16/2022,,P,TX,762,CAR,31125,0,4 YR USED,1.tov-Vehicle T1,54,5,2,49.472,444.43,336,28,
103,6/16/2022,Auto Refinance,VEHICLE,Refinance,3,27583.72,27583.72,APPROVED,6/16/2022,6/16/2022,6/16/2022,6/16/2022,P,TX,736,CAR,35025,0,4 YR USED,1.tov-Vehicle T2,54,4,2,49.089,589.44,60,5,Income insufficient for amount of credit requested
629,6/16/2022,Auto Refinance,VEHICLE,Refinance,33,2954.24,2954.24,APPROVED,,7/12/2022,7/12/2022,,P,TX,659,CAR,36125,0,1 YR USED/REFI 60 MO,1.tov-Vehicle T3,66,7,2,27.836,530.04,102,8.5,
389,6/16/2022,Other Secured Loan,VEHICLE,Refinance,8,6,6,APPROVED,,6/17/2022,6/17/2022,6/17/2022,C,TX,754,CAR,16375,0,TOKEN COLLATERAL,,30,11,1,15.885,234.22,336,28,
389,6/16/2022,Other Secured Loan,VEHICLE,Refinance,8,6,6,APPROVED,,6/17/2022,6/17/2022,6/17/2022,P,TX,694,CAR,16375,0,TOKEN COLLATERAL,1.tov-Vehicle T1,30,11,1,15.885,234.22,432,36,
450,6/16/2022,Auto Refinance,VEHICLE,Refinance,15,7843.88,12843.88,APPROVED,6/16/2022,7/14/2022,7/14/2022,,P,TX,747,CAR,36475,0,1 YR USED/REFI 60 MO,1.tov-Vehicle T2,36,4,1,40.237,223.68,18,1.5,Income insufficient for amount of credit requested
367,6/16/2022,Auto Refinance,VEHICLE,Refinance,45,44458.8,44458.8,APPROVED,,6/16/2022,6/16/2022,6/16/2022,P,TX,703,CAR,40700,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T2,72,5,1,17.526,727.74,312,26,
673,6/16/2022,Auto Refinance,VEHICLE,Refinance,41,42572.55,42572.55,APPROVED,,6/16/2022,6/16/2022,6/16/2022,P,TX,664,CAR,39200,0,2 YR USED,1.tov-Vehicle T3,66,4,929.93,20.216,778.54,21,1.75,
103,6/16/2022,Used Vehicle Loan,VEHICLE,Refinance,29,29178.86,29178.86,APPROVED,,6/17/2022,6/17/2022,6/17/2022,P,TX,646,CAR,35750,0,4 YR USED,1.tov-Vehicle T3,54,6,1,26.422,644.85,118,9.83,
446,6/16/2022,Used Vehicle Loan,VEHICLE,Dealer Purchase,43991,43991.83,43991.83,APPROVED,,6/16/2022,6/16/2022,6/16/2022,P,TX,654,CAR,38075,0,4 YR USED,1.tov-Vehicle T3,54,6,1,23.968,976.27,36,3,
395,6/16/2022,Used Vehicle Loan,VEHICLE,Dealer Purchase,47875,461,461,APPROVED,,6/16/2022,6/16/2022,6/16/2022,P,TX,632,CAR,39450,0,4 YR USED,1.tov-Vehicle T3,54,5,2,36.537,1023.03,72,6,
843,6/16/2022,Auto Refinance,VEHICLE,Dealer Purchase,23285.89,333,333,APPROVED,6/24/2022,6/24/2022,6/24/2022,6/24/2022,C,TX,724,CAR,27325,0,2 YR USED,,66,10,616.57,5.817,592.02,36,3,
843,6/16/2022,Auto Refinance,VEHICLE,Dealer Purchase,23285.89,333,333,APPROVED,6/24/2022,6/24/2022,6/24/2022,6/24/2022,P,TX,,CAR,27325,0,2 YR USED,1.tov-Vehicle T2,66,10,616.57,5.817,592.02,36,3,
873,6/16/2022,Auto Refinance,VEHICLE,Refinance,2,25372.25,25252.36,APPROVED,,7/14/2022,7/14/2022,,P,TX,674,CAR,22200,0,4 YR USED,1.tov-Vehicle T3,54,3,1,37.38,558.15,12,1,
914,6/16/2022,Auto Refinance,VEHICLE,Refinance,23,22126.7,22126.7,APPROVED,,6/17/2022,6/17/2022,6/17/2022,P,AZ,729,CAR,30050,0,2 YR USED,1.tov-Vehicle T2,66,4,1,25.402,390.85,120,10,
474,6/16/2022,Auto Refinance,VEHICLE,Refinance,16,15645.91,15645.91,APPROVED,,6/18/2022,6/18/2022,6/18/2022,P,TX,763,CAR,23675,0,4 YR USED,1.tov-Vehicle T1,54,5,1,35.93,327.51,126,10.5,
911,6/16/2022,Auto Refinance,VEHICLE,Refinance,28,293.47,293.47,APPROVED,,6/18/2022,6/18/2022,6/18/2022,P,AZ,800,CAR,36750,0,5 YR USED,1.tov-Vehicle T1,48,8,3,40.201,694.21,152,12.67,
103,6/17/2022,Auto Refinance,VEHICLE,Refinance,16,15271.27,15271.27,APPROVED,,6/18/2022,6/18/2022,6/18/2022,P,TX,644,CAR,19100,0,4 YR USED,1.tov-Vehicle T3,54,13,1,12.002,337.76,64,5.33,
476,6/17/2022,Auto Refinance,VEHICLE,Refinance,2,2178.1,2178.1,APPROVED,,6/18/2022,6/18/2022,,P,TX,692,CAR,29425,0,1 YR USED/REFI 60 MO,1.tov-Vehicle T4,66,3,390.45,10.898,305.73,120,10,
310,6/17/2022,Auto Refinance,VEHICLE,Refinance,37761.22,3891.79,3891.79,APPROVED,,6/18/2022,6/18/2022,6/18/2022,P,TX,695,CAR,41750,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T3,72,3,866.06,28.871,651.55,191,15.92,
