timestamp,coin,price
2025-09-03 13:47:30,DOGE-USD,0.21882
2025-09-03 13:47:30,CRO-USD,0.2779
2025-09-03 13:47:31,VET-USD,0.023935
2025-09-03 13:47:31,PENGU-USD,0.030785
2025-09-03 13:47:31,TURBO-USD,0.0039045
2025-09-03 13:47:32,XRP-USD,2.84635
2025-09-03 13:47:41,BTC-USD,111846.695
2025-09-03 13:47:41,ETH-USD,4461.63
2025-09-03 13:47:42,SOL-USD,209.055
2025-09-03 13:47:42,TOSHI-USD,0.00059005
2025-09-03 13:47:42,DOGE-USD,0.21882
2025-09-03 13:47:43,CRO-USD,0.27795
2025-09-03 13:47:43,VET-USD,0.023935
2025-09-03 13:47:44,PENGU-USD,0.030785
2025-09-03 13:47:44,TURBO-USD,0.0039045
2025-09-03 13:47:44,XRP-USD,2.84605
timestamp,coin,price
2025-09-03 13:48:11,BTC-USD,111837.515
2025-09-03 13:48:11,ETH-USD,4462.22
2025-09-03 13:48:12,SOL-USD,209.025
2025-09-03 13:48:12,TOSHI-USD,0.00059005
2025-09-03 13:48:12,DOGE-USD,0.21882
2025-09-03 13:48:13,CRO-USD,0.2778
2025-09-03 13:48:13,VET-USD,0.023935
2025-09-03 13:48:14,PENGU-USD,0.030795
2025-09-03 13:48:14,TURBO-USD,0.003902
2025-09-03 13:48:14,XRP-USD,2.84665
2025-09-03 13:48:24,BTC-USD,111834.73
2025-09-03 13:48:24,ETH-USD,4462.255
2025-09-03 13:48:24,SOL-USD,209.055
2025-09-03 13:48:25,TOSHI-USD,0.00058965
timestamp,coin,price
2025-09-03 13:48:49,BTC-USD,111836.925
2025-09-03 13:48:50,ETH-USD,4461.87
2025-09-03 13:48:50,SOL-USD,209.005
2025-09-03 13:48:50,TOSHI-USD,0.00058965
2025-09-03 13:48:51,DOGE-USD,0.218775
2025-09-03 13:48:51,CRO-USD,0.2777
2025-09-03 13:48:51,VET-USD,0.023915
2025-09-03 13:48:52,PENGU-USD,0.03079
2025-09-03 13:48:52,TURBO-USD,0.0039005
2025-09-03 13:48:52,XRP-USD,2.84615
2025-09-03 13:49:02,BTC-USD,111836.925
2025-09-03 13:49:02,ETH-USD,4462.22
2025-09-03 13:49:02,SOL-USD,209.025
2025-09-03 13:49:03,TOSHI-USD,0.0005897
2025-09-03 13:49:03,DOGE-USD,0.21877
2025-09-03 13:49:04,CRO-USD,0.2777
2025-09-03 13:49:04,VET-USD,0.02392
2025-09-03 13:49:04,PENGU-USD,0.03079
2025-09-03 13:49:05,TURBO-USD,0.003899
2025-09-03 13:49:05,XRP-USD,2.84615
2025-09-03 13:49:14,BTC-USD,111807.345
2025-09-03 13:49:15,ETH-USD,4460.805
2025-09-03 13:49:15,SOL-USD,208.965
2025-09-03 13:49:15,TOSHI-USD,0.0005897
2025-09-03 13:49:16,DOGE-USD,0.21868
2025-09-03 13:49:16,CRO-USD,0.27755
2025-09-03 13:49:17,VET-USD,0.02392
2025-09-03 13:49:17,PENGU-USD,0.03079
2025-09-03 13:49:17,TURBO-USD,0.003899
2025-09-03 13:49:18,XRP-USD,2.84575
2025-09-03 13:49:27,BTC-USD,111830.8
2025-09-03 13:49:27,ETH-USD,4461.505
2025-09-03 13:49:28,SOL-USD,209.01
2025-09-03 13:49:28,TOSHI-USD,0.0005897
2025-09-03 13:49:28,DOGE-USD,0.218785
2025-09-03 13:49:29,CRO-USD,0.27805
2025-09-03 13:49:29,VET-USD,0.02392
2025-09-03 13:49:30,PENGU-USD,0.0308
2025-09-03 13:49:30,TURBO-USD,0.003899
2025-09-03 13:49:30,XRP-USD,2.84585
2025-09-03 13:49:39,BTC-USD,111836.605
2025-09-03 13:49:40,ETH-USD,4462.265
2025-09-03 13:49:40,SOL-USD,209.015
2025-09-03 13:49:40,TOSHI-USD,0.0005897
2025-09-03 13:49:41,DOGE-USD,0.21879
2025-09-03 13:49:41,CRO-USD,0.278
2025-09-03 13:49:41,VET-USD,0.02392
2025-09-03 13:49:42,PENGU-USD,0.0308
2025-09-03 13:49:42,TURBO-USD,0.003899
2025-09-03 13:49:42,XRP-USD,2.84605
