timestamp,coin,price
Mon-08-18-2025 12:31:55,BTC-USD,116751.915
Mon-08-18-2025 12:31:55,ETH-USD,4370.76
Mon-08-18-2025 12:31:55,SOL-USD,185.045
Mon-08-18-2025 12:31:55,TOSHI-USD,0.0006755
Mon-08-18-2025 12:31:55,DOGE-USD,0.224765
Mon-08-18-2025 12:31:56,CRO-USD,0.14765
Mon-08-18-2025 12:31:56,VET-USD,0.02396
Mon-08-18-2025 12:31:56,PENGU-USD,0.031935
Mon-08-18-2025 12:31:56,TURBO-USD,0.004278
Mon-08-18-2025 12:31:57,XRP-USD,3.0603

Mon-08-18-2025 12:32:06,BTC-USD,116770.255
Mon-08-18-2025 12:32:06,ETH-USD,4370.085
Mon-08-18-2025 12:32:06,SOL-USD,185.085
Mon-08-18-2025 12:32:06,TOSHI-USD,0.0006758
Mon-08-18-2025 12:32:07,DOGE-USD,0.22487
Mon-08-18-2025 12:32:07,CRO-USD,0.14765
Mon-08-18-2025 12:32:07,VET-USD,0.02396
Mon-08-18-2025 12:32:07,PENGU-USD,0.031935
Mon-08-18-2025 12:32:07,TURBO-USD,0.004278
Mon-08-18-2025 12:32:07,XRP-USD,3.06385

Mon-08-18-2025 12:32:17,BTC-USD,116848.085
Mon-08-18-2025 12:32:17,ETH-USD,4376.385
Mon-08-18-2025 12:32:17,SOL-USD,185.085
Mon-08-18-2025 12:32:17,TOSHI-USD,0.00067645
Mon-08-18-2025 12:32:17,DOGE-USD,0.22487
Mon-08-18-2025 12:32:18,CRO-USD,0.14765
Mon-08-18-2025 12:32:18,VET-USD,0.02396
Mon-08-18-2025 12:32:18,PENGU-USD,0.03194
Mon-08-18-2025 12:32:18,TURBO-USD,0.004283
Mon-08-18-2025 12:32:18,XRP-USD,3.06685

Mon-08-18-2025 12:32:27,BTC-USD,116848.085
Mon-08-18-2025 12:32:28,ETH-USD,4376.385
Mon-08-18-2025 12:32:28,SOL-USD,185.26
Mon-08-18-2025 12:32:28,TOSHI-USD,0.00067645
Mon-08-18-2025 12:32:28,DOGE-USD,0.22528
Mon-08-18-2025 12:32:28,CRO-USD,0.1477
Mon-08-18-2025 12:32:28,VET-USD,0.02402
Mon-08-18-2025 12:32:29,PENGU-USD,0.031955
Mon-08-18-2025 12:32:29,TURBO-USD,0.004295
Mon-08-18-2025 12:32:29,XRP-USD,3.06685

Mon-08-18-2025 12:32:38,BTC-USD,116857.135
Mon-08-18-2025 12:32:38,ETH-USD,4378.395
Mon-08-18-2025 12:32:38,SOL-USD,185.26
Mon-08-18-2025 12:32:39,TOSHI-USD,0.00067715
Mon-08-18-2025 12:32:39,DOGE-USD,0.22528
Mon-08-18-2025 12:32:39,CRO-USD,0.1477
Mon-08-18-2025 12:32:39,VET-USD,0.024015
Mon-08-18-2025 12:32:39,PENGU-USD,0.03194
Mon-08-18-2025 12:32:40,TURBO-USD,0.004295
Mon-08-18-2025 12:32:40,XRP-USD,3.06825

Mon-08-18-2025 12:32:49,BTC-USD,116800.265
Mon-08-18-2025 12:32:49,ETH-USD,4378.395
Mon-08-18-2025 12:32:49,SOL-USD,185.315
Mon-08-18-2025 12:32:49,TOSHI-USD,0.00067715
Mon-08-18-2025 12:32:50,DOGE-USD,0.22513
Mon-08-18-2025 12:32:50,CRO-USD,0.14775
Mon-08-18-2025 12:32:50,VET-USD,0.024015
Mon-08-18-2025 12:32:50,PENGU-USD,0.03194
Mon-08-18-2025 12:32:51,TURBO-USD,0.004296
Mon-08-18-2025 12:32:51,XRP-USD,3.0698

Mon-08-18-2025 12:33:00,BTC-USD,116800.265
Mon-08-18-2025 12:33:00,ETH-USD,4378.835
Mon-08-18-2025 12:33:00,SOL-USD,185.295
Mon-08-18-2025 12:33:00,TOSHI-USD,0.0006776
Mon-08-18-2025 12:33:01,DOGE-USD,0.22513
Mon-08-18-2025 12:33:01,CRO-USD,0.14775
Mon-08-18-2025 12:33:01,VET-USD,0.024015
Mon-08-18-2025 12:33:01,PENGU-USD,0.03195
Mon-08-18-2025 12:33:01,TURBO-USD,0.0042965
Mon-08-18-2025 12:33:02,XRP-USD,3.06565

Mon-08-18-2025 12:33:11,BTC-USD,116841.195
Mon-08-18-2025 12:33:11,ETH-USD,4380.82
Mon-08-18-2025 12:33:11,SOL-USD,185.405
Mon-08-18-2025 12:33:11,TOSHI-USD,0.00067875
Mon-08-18-2025 12:33:12,DOGE-USD,0.225305
Mon-08-18-2025 12:33:12,CRO-USD,0.1477
Mon-08-18-2025 12:33:12,VET-USD,0.024035
Mon-08-18-2025 12:33:12,PENGU-USD,0.03195
Mon-08-18-2025 12:33:12,TURBO-USD,0.004299
Mon-08-18-2025 12:33:13,XRP-USD,3.06825

Mon-08-18-2025 12:33:22,BTC-USD,116817.265
Mon-08-18-2025 12:33:22,ETH-USD,4376.65
Mon-08-18-2025 12:33:22,SOL-USD,185.52
Mon-08-18-2025 12:33:22,TOSHI-USD,0.00067825
Mon-08-18-2025 12:33:22,DOGE-USD,0.225205
Mon-08-18-2025 12:33:22,CRO-USD,0.14775
Mon-08-18-2025 12:33:23,VET-USD,0.024035
Mon-08-18-2025 12:33:23,PENGU-USD,0.031945
Mon-08-18-2025 12:33:23,TURBO-USD,0.004299
Mon-08-18-2025 12:33:23,XRP-USD,3.06945

Mon-08-18-2025 12:33:32,BTC-USD,116817.265
Mon-08-18-2025 12:33:33,ETH-USD,4376.65
Mon-08-18-2025 12:33:33,SOL-USD,185.51
Mon-08-18-2025 12:33:33,TOSHI-USD,0.00067825
Mon-08-18-2025 12:33:33,DOGE-USD,0.225205
Mon-08-18-2025 12:33:33,CRO-USD,0.14775
Mon-08-18-2025 12:33:33,VET-USD,0.02403
Mon-08-18-2025 12:33:34,PENGU-USD,0.03195
